#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
326021	5663	5663	111642	111642	-	-	PSEN1	PSEN1	AD3|FAD|PS-1|PS1|S182	AD3|FAD|PS-1|PS1|S182	Two-hybrid	physical	Hebert SS (2003)	PUBMED:12535650	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
326022	5663	10730	111642	115954	-	RP11-145E8.2	PSEN1	YME1L1	AD3|FAD|PS-1|PS1|S182	FTSH|MEG4|PAMP|YME1L	Two-hybrid	physical	Pellegrini L (2001)	PUBMED:12214059	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q96TA2	-	NP_055078|NP_647473|NP_001240795	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338716	2932	5663	109187	111642	-	-	GSK3B	PSEN1	-	AD3|FAD|PS-1|PS1|S182	Biochemical Activity	physical	Prager K (2007)	PUBMED:17360711	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P49841	Q6FI27	NP_001139628|NP_001341525|NP_002084	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338717	1499	5663	107880	111642	OK/SW-cl.35	-	CTNNB1	PSEN1	CTNNB|MRD19|armadillo	AD3|FAD|PS-1|PS1|S182	Reconstituted Complex	physical	Prager K (2007)	PUBMED:17360711	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338718	1499	5663	107880	111642	OK/SW-cl.35	-	CTNNB1	PSEN1	CTNNB|MRD19|armadillo	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Prager K (2007)	PUBMED:17360711	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
338719	5663	1499	111642	107880	-	OK/SW-cl.35	PSEN1	CTNNB1	AD3|FAD|PS-1|PS1|S182	CTNNB|MRD19|armadillo	Affinity Capture-Western	physical	Prager K (2007)	PUBMED:17360711	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens
463665	999	5663	107434	111642	-	-	CDH1	PSEN1	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Serban G (2005)	PUBMED:16126725	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
463666	1499	5663	107880	111642	OK/SW-cl.35	-	CTNNB1	PSEN1	CTNNB|MRD19|armadillo	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Serban G (2005)	PUBMED:16126725	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668475	5663	5689	111642	111662	-	-	PSEN1	PSMB1	AD3|FAD|PS-1|PS1|S182	HC5|PMSB1|PSC5	Two-hybrid	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P20618	-	NP_002784	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668476	5663	5686	111642	111659	-	-	PSEN1	PSMA5	AD3|FAD|PS-1|PS1|S182	PSC5|ZETA	Two-hybrid	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P28066	-	NP_001186701|NP_001186702|NP_001186703|NP_002781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668477	5663	5689	111642	111662	-	-	PSEN1	PSMB1	AD3|FAD|PS-1|PS1|S182	HC5|PMSB1|PSC5	Affinity Capture-Western	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P20618	-	NP_002784	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668478	5663	5686	111642	111659	-	-	PSEN1	PSMA5	AD3|FAD|PS-1|PS1|S182	PSC5|ZETA	Affinity Capture-Western	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P28066	-	NP_001186701|NP_001186702|NP_001186703|NP_002781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668479	5689	5663	111662	111642	-	-	PSMB1	PSEN1	HC5|PMSB1|PSC5	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P20618	-	NP_002784	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668480	5686	5663	111659	111642	-	-	PSMA5	PSEN1	PSC5|ZETA	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Van Gassen G (1999)	PUBMED:10527805	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P28066	-	NP_001186701|NP_001186702|NP_001186703|NP_002781	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668675	5663	29979	111642	119007	-	-	PSEN1	UBQLN1	AD3|FAD|PS-1|PS1|S182	DA41|DSK2|PLIC-1|UBQN|XDRP1	FRET	physical	Thomas AV (2006)	PUBMED:16815845	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	-	-	-	-	-	-	Homo sapiens	Homo sapiens
674991	29979	5663	119007	111642	-	-	UBQLN1	PSEN1	DA41|DSK2|PLIC-1|UBQN|XDRP1	AD3|FAD|PS-1|PS1|S182	Reconstituted Complex	physical	Ford DL (2006)	PUBMED:16813565	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UMX0	A0A024R258|A0A024R284	NP_444295|NP_038466	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718351	5663	7189	111642	113041	-	-	PSEN1	TRAF6	AD3|FAD|PS-1|PS1|S182	MGC:3310|RNF85	Affinity Capture-Western	physical	Elzinga BM (2009)	PUBMED:18996842	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9Y4K3	-	NP_004611|NP_665802	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718352	7189	5663	113041	111642	-	-	TRAF6	PSEN1	MGC:3310|RNF85	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Elzinga BM (2009)	PUBMED:18996842	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4K3	-	NP_004611|NP_665802	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718354	5663	3656	111642	109865	-	-	PSEN1	IRAK2	AD3|FAD|PS-1|PS1|S182	IRAK-2	Affinity Capture-Western	physical	Elzinga BM (2009)	PUBMED:18996842	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	O43187	-	NP_001561	-	-	-	-	-	-	Homo sapiens	Homo sapiens
718355	3656	5663	109865	111642	-	-	IRAK2	PSEN1	IRAK-2	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Elzinga BM (2009)	PUBMED:18996842	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O43187	-	NP_001561	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722384	5663	9709	111642	115060	-	-	PSEN1	HERPUD1	AD3|FAD|PS-1|PS1|S182	HERP|Mif1|SUP	Affinity Capture-Western	physical	Sai X (2003)	PUBMED:14550564	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q15011	A4UAE9|Q53FP9	NP_055500|NP_001259032|NP_001010989	-	-	-	-	-	-	Homo sapiens	Homo sapiens
722385	9709	5663	115060	111642	-	-	HERPUD1	PSEN1	HERP|Mif1|SUP	AD3|FAD|PS-1|PS1|S182	Affinity Capture-Western	physical	Sai X (2003)	PUBMED:14550564	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15011	A4UAE9|Q53FP9	NP_055500|NP_001259032|NP_001010989	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740114	351	5663	106848	111642	-	-	APP	PSEN1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	AD3|FAD|PS-1|PS1|S182	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740147	51295	5663	119446	111642	-	-	ECSIT	PSEN1	SITPEC	AD3|FAD|PS-1|PS1|S182	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BQ95	-	NP_001230133|NP_057665|NP_001135937|NP_001135936	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740223	5663	348	111642	106845	-	-	PSEN1	APOE	AD3|FAD|PS-1|PS1|S182	AD2|APO-E|LDLCQ5|LPG	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P02649	-	NP_000032|NP_001289618|NP_001289619|NP_001289617|NP_001289620	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740224	5663	5664	111642	111643	-	-	PSEN1	PSEN2	AD3|FAD|PS-1|PS1|S182	AD3L|AD4|CMD1V|PS2|STM2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P49810	-	NP_036618|NP_000438	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740225	5663	11140	111642	116312	-	-	PSEN1	CDC37	AD3|FAD|PS-1|PS1|S182	P50CDC37	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740226	5663	5864	111642	111802	-	-	PSEN1	RAB3A	AD3|FAD|PS-1|PS1|S182	-	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P20336	A0A024R7I7	NP_002857	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740227	5663	84106	111642	123894	-	-	PSEN1	PRAM1	AD3|FAD|PS-1|PS1|S182	PML-RAR|PRAM-1	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q96QH2	-	NP_115528	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740228	5663	2639	111642	108909	-	-	PSEN1	GCDH	AD3|FAD|PS-1|PS1|S182	ACAD5|GCD	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92947	A0A024R7F9	NP_000150|NP_039663	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740229	5663	25959	111642	117449	-	-	PSEN1	KANK2	AD3|FAD|PS-1|PS1|S182	ANKRD25|MXRA3|PPKWH|SIP	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q63ZY3	-	NP_001366484|NP_001366481|NP_001129663|NP_001366480|NP_001366487|NP_001366486|NP_001366485|NP_001316380|NP_001366490|NP_001366482|NP_001366492|NP_001366479|NP_001366483|NP_001366477|NP_001366488|NP_056308|NP_001366478|NP_001366489|NP_001366491	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740230	5663	1020	111642	107455	-	-	PSEN1	CDK5	AD3|FAD|PS-1|PS1|S182	PSSALRE	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q00535	-	NP_001157882|NP_004926	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740306	5663	10053	111642	115364	-	-	PSEN1	AP1M2	AD3|FAD|PS-1|PS1|S182	AP1-mu2|HSMU1B|MU-1B|MU1B|mu2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9Y6Q5	Q53GI5	NP_001287816|NP_005489	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740307	5663	1562	111642	107938	-	RP11-466J14.4	PSEN1	CYP2C18	AD3|FAD|PS-1|PS1|S182	CPCI|CYP2C|CYP2C17|P450-6B/29C|P450IIC17	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P33260	Q7Z348	NP_001122397|NP_000763	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740308	5663	1558	111642	107936	-	-	PSEN1	CYP2C8	AD3|FAD|PS-1|PS1|S182	CPC8|CYPIIC8|MP-12/MP-20	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P10632	B7Z1F5	NP_001185784|NP_000761|NP_001185783|NP_001185782	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740309	5663	54850	111642	120200	-	-	PSEN1	FBXL12	AD3|FAD|PS-1|PS1|S182	Fbl12	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9NXK8	-	NP_001303865|NP_001303866|NP_001303867|NP_060173|NP_001303871|NP_001303870|NP_001303868|NP_001303869	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740310	5663	4846	111642	110909	-	-	PSEN1	NOS3	AD3|FAD|PS-1|PS1|S182	ECNOS|eNOS	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P29474	A0S0A6|E7ESA7	NP_001153581|NP_000594|NP_001153583|NP_001153582	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740311	5663	27250	111642	118098	-	RP11-348N5.4	PSEN1	PDCD4	AD3|FAD|PS-1|PS1|S182	H731	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q53EL6	B4DKX4	NP_001186421|NP_055271|NP_663314	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740312	5663	7001	111642	112860	-	-	PSEN1	PRDX2	AD3|FAD|PS-1|PS1|S182	HEL-S-2a|NKEF-B|NKEFB|PRP|PRX2|PRXII|PTX1|TDPX1|TPX1|TSA	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P32119	V9HW12	NP_005800	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740313	5663	5886	111642	111823	-	-	PSEN1	RAD23A	AD3|FAD|PS-1|PS1|S182	HHR23A|HR23A	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P54725	A8K1J3|A0A024R7G8	NP_005044|NP_001257291|NP_001257292	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740314	5663	6009	111642	111941	-	-	PSEN1	RHEB	AD3|FAD|PS-1|PS1|S182	RHEB2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q15382	-	NP_005605	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740315	5663	57559	111642	121614	-	-	PSEN1	STAMBPL1	AD3|FAD|PS-1|PS1|S182	ALMalpha|AMSH-FP|AMSH-LP|bA399O19.2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q96FJ0	-	NP_065850	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740332	140545	5663	126622	111642	tcag7.575	-	RNF32	PSEN1	FKSG33|HSD15|LMBR2	AD3|FAD|PS-1|PS1|S182	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H0A6	G5E940|A0A024RD87	NP_001171926|NP_001171925|NP_112198	P49768	A0A024R6A3	NP_000012|NP_015557	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740357	5663	23136	111642	116753	-	-	PSEN1	EPB41L3	AD3|FAD|PS-1|PS1|S182	4.1B|DAL-1|DAL1	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9Y2J2	A8K968	NP_001371629|NP_001371628|NP_036439|NP_001371623|NP_001371622|NP_001371621|NP_001371620|NP_001371627|NP_001371626|NP_001371625|NP_001371624|NP_001371615|NP_001317486|NP_001371631|NP_001371632|NP_001371616|NP_001371617|NP_001371614|NP_001268463|NP_001371612|NP_001371613|NP_001371611|NP_001371630|NP_001268464|NP_001268462|NP_001371633|NP_001371634|NP_001371635|NP_001371618|NP_001371619	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740358	5663	87	111642	106602	-	-	PSEN1	ACTN1	AD3|FAD|PS-1|PS1|S182	BDPLT15	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P12814	A0A024R694	NP_001093|NP_001123477|NP_001123476	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740359	5663	80303	111642	123216	-	PP3051	PSEN1	EFHD1	AD3|FAD|PS-1|PS1|S182	MST133|MSTP133|SWS2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9BUP0	-	NP_079478|NP_001230181|NP_001295324	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740360	5663	2597	111642	108868	-	CDABP0047	PSEN1	GAPDH	AD3|FAD|PS-1|PS1|S182	G3PD|GAPD|HEL-S-162eP	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P04406	V9HVZ4	NP_002037|NP_001344872|NP_001276674|NP_001276675|NP_001243728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740361	5663	55177	111642	120476	-	hucep-10	PSEN1	RMDN3	AD3|FAD|PS-1|PS1|S182	FAM82A2|FAM82C|RMD-3|RMD3|ptpip51	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q96TC7	A0A024R9P6	NP_001310824|NP_001310825|NP_001310826|NP_001310823|NP_001291731|NP_060615	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740362	5663	6767	111642	112644	-	RP3-408N23.5	PSEN1	ST13	AD3|FAD|PS-1|PS1|S182	AAG2|FAM10A1|FAM10A4|HIP|HOP|HSPABP|HSPABP1|P48|PRO0786|SNC6	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P50502	Q0IJ56|B4E0U6	NP_003923|NP_001265518	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740363	5663	2029	111642	108343	-	RP11-54A4.10-004	PSEN1	ENSA	AD3|FAD|PS-1|PS1|S182	ARPP-19e	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	O43768	-	NP_004427|NP_996930|NP_996929|NP_996928|NP_996927|NP_996926|NP_996925|NP_997051	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740364	5663	1072	111642	107499	-	-	PSEN1	CFL1	AD3|FAD|PS-1|PS1|S182	CFL|HEL-S-15	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P23528	V9HWI5	NP_005498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740365	5663	7372	111642	113218	-	OK/SW-cl.21	PSEN1	UMPS	AD3|FAD|PS-1|PS1|S182	OPRT	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P11172	A8K5J1	NP_000364	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740366	5663	5019	111642	111059	-	-	PSEN1	OXCT1	AD3|FAD|PS-1|PS1|S182	OXCT|SCOT	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P55809	A0A024R040	NP_000427	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740399	5663	2258	111642	108549	-	RP6-27P15.3	PSEN1	FGF13	AD3|FAD|PS-1|PS1|S182	FGF-13|FGF2|FHF-2|FHF2	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q92913	A8K1P5	NP_004105|NP_378668|NP_001132970|NP_001132972|NP_001132973|NP_001132974	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740400	5663	3146	111642	109389	-	RP11-550P23.1	PSEN1	HMGB1	AD3|FAD|PS-1|PS1|S182	HMG1|HMG3|SBP-1	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P09429	A0A024RDR0|Q5T7C4	NP_001357270|NP_001350590|NP_001357269|NP_001357268|NP_002119|NP_001300821|NP_001300822	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740401	5663	50618	111642	119098	-	-	PSEN1	ITSN2	AD3|FAD|PS-1|PS1|S182	PRO2015|SH3D1B|SH3P18|SWA|SWAP	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9NZM3	A6H8W8	NP_001335111|NP_001335110|NP_001335113|NP_001335112|NP_001335115|NP_001335114|NP_062541|NP_671494|NP_006268	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740402	5663	6323	111642	112228	-	-	PSEN1	SCN1A	AD3|FAD|PS-1|PS1|S182	EIEE6|FEB3|FEB3A|FHM3|GEFSP2|HBSCI|NAC1|Nav1.1|SCN1|SMEI	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P35498	-	NP_001340877|NP_001340879|NP_001340887|NP_001340881|NP_001189364|NP_001159436|NP_001340886|NP_008851|NP_001159435|NP_001340878|NP_001340880	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740403	5663	10376	111642	115651	-	-	PSEN1	TUBA1B	AD3|FAD|PS-1|PS1|S182	K-ALPHA-1	Two-hybrid	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P68363	-	NP_006073	-	-	-	-	-	-	Homo sapiens	Homo sapiens
740409	5663	51295	111642	119446	-	-	PSEN1	ECSIT	AD3|FAD|PS-1|PS1|S182	SITPEC	Affinity Capture-Western	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	Q9BQ95	-	NP_001230133|NP_057665|NP_001135937|NP_001135936	BTO:0000793	SH-SY5Y cell	cell line	DOID:769	neuroblastoma	-	Homo sapiens	Homo sapiens
740410	5663	6767	111642	112644	-	RP3-408N23.5	PSEN1	ST13	AD3|FAD|PS-1|PS1|S182	AAG2|FAM10A1|FAM10A4|HIP|HOP|HSPABP|HSPABP1|P48|PRO0786|SNC6	Affinity Capture-Western	physical	Soler-Lopez M (2011)	PUBMED:21163940	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49768	A0A024R6A3	NP_000012|NP_015557	P50502	Q0IJ56|B4E0U6	NP_003923|NP_001265518	BTO:0000793	SH-SY5Y cell	cell line	DOID:769	neuroblastoma	-	Homo sapiens	Homo sapiens
