#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3048924	55851	9053	120953	114515	MDS033	-	PSENEN	MAP7	MSTP064|PEN-2|PEN2	E-MAP-115|EMAP115	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.910516654	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.910516654, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q14244	B7Z3E1|B7Z3Y3|A0A087WZ40|B7ZB64	NP_001185543|NP_001185538|NP_001185540|NP_001185547|NP_001185546|NP_001185545|NP_001185544|NP_003971|NP_001185548|NP_001185537	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3052946	55851	84889	120953	124329	MDS033	-	PSENEN	SLC7A3	MSTP064|PEN-2|PEN2	ATRC3|CAT-3|CAT3	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.857840513	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.857840513, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8WY07	-	NP_001041629|NP_116192	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3053524	55851	84619	120953	124150	MDS033	RP4-583P15.3	PSENEN	ZGPAT	MSTP064|PEN-2|PEN2	GPATC6|GPATCH6|KIAA1847|ZC3H9|ZC3HDC9|ZIP	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.887475738	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.887475738, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8N5A5	-	NP_001076582|NP_115916|NP_001182582|NP_001182583|NP_852150	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3055983	55851	23091	120953	116719	MDS033	RP11-71J12.1	PSENEN	ZC3H13	MSTP064|PEN-2|PEN2	KIAA0853	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.956021904	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.956021904, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5T200	A0PJJ2	NP_001317494|NP_001317495|NP_001317496|NP_001369143|NP_001369142|NP_001369141|NP_055885|NP_001070256|NP_001317493|NP_001369140|NP_001369136|NP_001369137|NP_001369135|NP_001369138|NP_001369139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3055997	55851	7082	120953	112937	MDS033	-	PSENEN	TJP1	MSTP064|PEN-2|PEN2	ZO-1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.846207015	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.846207015, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q07157	G5E9E7|A9CQZ8|G3V1L9|Q6MZU1|B4DZK4	NP_001287955|NP_001287954|NP_001341941|NP_001341943|NP_001341942|NP_001341944|NP_001317168|NP_783297|NP_003248	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3057211	55851	84726	120953	124226	MDS033	RP11-334J6.1	PSENEN	PRRC2B	MSTP064|PEN-2|PEN2	BAT2L|BAT2L1|KIAA0515|LQFBS-1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.992062815	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.992062815, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5JSZ5	Q9BU62	NP_037450|NP_001371747|NP_001371752|NP_001371751|NP_001371750	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3059442	55851	54914	120953	120256	MDS033	-	PSENEN	FOCAD	MSTP064|PEN-2|PEN2	KIAA1797	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.859553678	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.859553678, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5VW36	B3KNV9	NP_001362499|NP_001362496|NP_060264|NP_001362497	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3064438	55851	100526737	120953	1529298	MDS033	hCG_20662	PSENEN	RBM14-RBM4	MSTP064|PEN-2|PEN2	COAZ	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.770114863	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.770114863, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q96PK6	-	NP_001185774|NP_001185775	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3064846	55851	57602	120953	121651	MDS033	-	PSENEN	USP36	MSTP064|PEN-2|PEN2	DUB1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.991992529	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.991992529, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9P275	A0A024R8V6	NP_001372108|NP_079366|NP_001372103|NP_001372102|NP_001372101|NP_001372100|NP_001372107|NP_001372098|NP_001372105|NP_001372104|NP_001372099|NP_001372109|NP_001308220|NP_001372106	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3065488	55851	56288	120953	121134	MDS033	RP11-406D17.1	PSENEN	PARD3	MSTP064|PEN-2|PEN2	ASIP|Baz|PAR3|PAR3alpha|PARD-3|PARD3A|PPP1R118|SE2-5L16|SE2-5LT1|SE2-5T2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.888085771	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.888085771, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8TEW0	Q5VWV2	NP_001171715|NP_001171714|NP_062565|NP_001171716|NP_001171719|NP_001171718|NP_001171722|NP_001171723|NP_001171720|NP_001171721|NP_001171717	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3073566	55851	9169	120953	114610	MDS033	-	PSENEN	SCAF11	MSTP064|PEN-2|PEN2	CASP11|SFRS2IP|SIP1|SRRP129|SRSF2IP	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.81267436	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.81267436, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q99590	-	NP_004710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3075291	55851	23560	120953	117104	MDS033	RP11-38M7.5	PSENEN	GTPBP4	MSTP064|PEN-2|PEN2	CRFG|NGB|NOG1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.807925345	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.807925345, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9BZE4	D2CFK9	NP_036473	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3077012	55851	8650	120953	114202	MDS033	-	PSENEN	NUMB	MSTP064|PEN-2|PEN2	C14orf41|S171|c14_5527	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.829309356	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.829309356, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P49757	A0A024R681|A0A024R684|A0A024R6F4|A0A024R6C4	NP_001005744|NP_001005745|NP_001005743|NP_003735|NP_001307043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3077117	55851	55119	120953	120428	MDS033	RP11-293A10.1	PSENEN	PRPF38B	MSTP064|PEN-2|PEN2	NET1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.994050542	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.994050542, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q5VTL8	Q69YH0	NP_001336694|NP_001336688|NP_001336699|NP_001336698|NP_001336697|NP_001336696|NP_001336686|NP_001336687|NP_001336693|NP_001336700|NP_001336691|NP_001336692|NP_060531|NP_001336690|NP_001336695	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3077243	55851	51575	120953	119620	MDS033	HDCMC28P	PSENEN	ESF1	MSTP064|PEN-2|PEN2	ABTAP|C20orf6|bA526K24.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.926305666	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.926305666, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9H501	-	NP_001263309|NP_057733	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3077724	55851	22938	120953	116597	MDS033	-	PSENEN	SNW1	MSTP064|PEN-2|PEN2	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.771978668	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.771978668, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q13573	G3V3A4	NP_001305773|NP_036377	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3078223	55851	11017	120953	116207	MDS033	-	PSENEN	SNRNP27	MSTP064|PEN-2|PEN2	27K|RY1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.874565098	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.874565098, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q8WVK2	A8K513	NP_006848	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3084857	55851	4236	120953	110394	MDS033	-	PSENEN	MFAP1	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.76688308	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.76688308, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P55081	-	NP_005917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3084916	55851	23211	120953	116818	MDS033	-	PSENEN	ZC3H4	MSTP064|PEN-2|PEN2	C19orf7	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.941914877	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.941914877, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9UPT8	-	NP_055983	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3086275	55851	55082	120953	120397	MDS033	RP11-297I6.1	PSENEN	ARGLU1	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.868168003	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.868168003, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9NWB6	A0A024RDW4	NP_060481	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3086846	55851	8940	120953	114452	MDS033	-	PSENEN	TOP3B	MSTP064|PEN-2|PEN2	TOP3B1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999173684	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.999173684, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	O95985	A0A024R1C2|A8K4N2	NP_003926|NP_001269041|NP_001269042	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3087120	55851	85395	120953	124511	MDS033	PRED56	PSENEN	FAM207A	MSTP064|PEN-2|PEN2	C21orf70	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.841525155	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.841525155, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9NSI2	-	NP_478070|NP_001303914|NP_001303915|NP_001303916|NP_001303917|NP_001303912|NP_001303913	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3089379	55851	28987	120953	118808	MDS033	MSTP158	PSENEN	NOB1	MSTP064|PEN-2|PEN2	ART-4|MST158|NOB1P|PSMD8BP1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.876518235	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.876518235, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9ULX3	-	NP_054781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3091178	55851	9414	120953	114809	MDS033	RP11-16N10.1	PSENEN	TJP2	MSTP064|PEN-2|PEN2	C9DUPq21.11|DFNA51|DUP9q21.11|PFIC4|X104|ZO2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.987999172	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.987999172, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9UDY2	B7Z954|B7Z2R3	NP_001356804|NP_001356800|NP_001356801|NP_001356802|NP_001356803|NP_004808|NP_001163886|NP_001163887|NP_001163885|NP_001356799|NP_001164101|NP_963923	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3093393	55851	55341	120953	120622	MDS033	-	PSENEN	LSG1	MSTP064|PEN-2|PEN2	-	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.830584083	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.830584083, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	Q9H089	-	NP_060855	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3093812	55851	2962	120953	109217	MDS033	-	PSENEN	GTF2F1	MSTP064|PEN-2|PEN2	BTF4|RAP74|TF2F1|TFIIF	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.872408696	-	BioPlex 3.0 HEK 293T cells CompPASS score = 0.872408696, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9NZ42	-	NP_758844|NP_001268461	P35269	-	NP_002087	-	-	-	-	-	-	Homo sapiens	Homo sapiens
